gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,4,Yes,No,Month-to-month,Yes,Mailed check,19.65,67.55,0
Male,0,Yes,Yes,72,Yes,DSL,Two year,No,Credit card (automatic),81,5750,0
Male,0,Yes,Yes,21,Yes,DSL,One year,Yes,Bank transfer (automatic),75.9,1549.75,0
Female,0,Yes,Yes,71,Yes,No,Two year,No,Bank transfer (automatic),24.7,1810.55,0
Female,0,No,No,4,Yes,No,One year,No,Electronic check,23.9,97.5,0
Female,0,No,No,52,Yes,Fiber optic,One year,Yes,Credit card (automatic),111.25,5916.45,1
Female,0,No,No,2,Yes,DSL,Month-to-month,No,Mailed check,54.15,101.65,0
Female,0,Yes,No,19,Yes,DSL,Month-to-month,Yes,Mailed check,59.8,1130.85,0
Female,1,Yes,Yes,66,Yes,Fiber optic,One year,Yes,Electronic check,104.9,6891.45,0
Male,0,No,No,8,Yes,DSL,Month-to-month,Yes,Electronic check,66.65,520.95,0
Female,0,No,No,48,Yes,DSL,One year,Yes,Bank transfer (automatic),73.85,3581.4,0
Male,0,No,No,69,Yes,No,Two year,Yes,Bank transfer (automatic),19.3,1447.9,0
Male,0,No,No,6,Yes,DSL,Month-to-month,No,Electronic check,59.45,357.6,0
Female,0,No,No,17,Yes,No,One year,No,Mailed check,19.55,280.85,0
Male,0,Yes,No,13,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),102.25,1359,1
Male,1,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,1
Female,0,No,No,58,Yes,DSL,Two year,Yes,Credit card (automatic),64.9,3795.45,0
Female,1,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.05,4504.55,1
Male,0,No,No,2,No,DSL,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0
Male,1,No,No,6,Yes,DSL,Month-to-month,No,Credit card (automatic),44.7,276.5,0
Female,0,No,No,5,Yes,DSL,Month-to-month,No,Credit card (automatic),53.85,259.8,1
Male,0,No,Yes,3,Yes,No,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0
Female,0,No,No,3,Yes,No,Month-to-month,No,Mailed check,19.95,58,0
Male,1,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.2,5568.35,1
Male,0,Yes,Yes,50,Yes,No,One year,Yes,Mailed check,20.35,938.95,0
Male,1,Yes,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90,2024.1,0
Female,0,Yes,Yes,67,No,DSL,Two year,No,Credit card (automatic),54.2,3623.95,0
Female,0,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.5,2369.05,1
Female,0,No,No,69,Yes,DSL,Two year,Yes,Mailed check,66.9,4577.9,0
Female,0,No,No,9,Yes,Fiber optic,Month-to-month,No,Electronic check,71,672.55,1
Male,0,Yes,Yes,60,Yes,No,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0
Female,1,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0
Male,0,No,No,2,Yes,No,Month-to-month,Yes,Electronic check,19.65,31.2,0
Female,0,No,Yes,2,Yes,No,One year,No,Bank transfer (automatic),20.5,38.25,0
Female,0,No,No,36,Yes,DSL,One year,Yes,Credit card (automatic),89.65,3348.1,0
Female,1,Yes,No,60,No,DSL,Two year,Yes,Credit card (automatic),49.45,2907.55,0
Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.1,1620.8,0
Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.2,3243.45,1
Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,No,Electronic check,90.05,4137.2,0
Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.25,79.25,1
Female,0,No,No,1,Yes,No,Month-to-month,No,Credit card (automatic),19.4,19.4,0
Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.1,659.65,1
Male,0,Yes,Yes,32,Yes,Fiber optic,One year,Yes,Electronic check,90.8,3023.85,0
Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.85,3365.85,1
Female,1,No,No,11,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1
Male,0,Yes,Yes,61,Yes,Fiber optic,One year,Yes,Electronic check,99.9,6241.35,0
Male,0,Yes,Yes,44,No,DSL,One year,Yes,Electronic check,54.3,2317.1,0
Male,0,No,No,41,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0
Male,0,Yes,No,47,Yes,Fiber optic,One year,Yes,Credit card (automatic),110.85,5275.8,1
Male,0,No,No,18,Yes,No,Month-to-month,No,Mailed check,20.05,358.5,0
Female,1,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.7,1294.6,0
Male,0,No,No,69,Yes,Fiber optic,Two year,Yes,Credit card (automatic),110.05,7430.75,0
Male,1,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.55,3856.75,1
Female,0,Yes,Yes,59,Yes,No,Two year,No,Credit card (automatic),19.5,1222.65,0
Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0
Male,1,No,No,46,Yes,Fiber optic,Month-to-month,No,Electronic check,85,3969.4,1
Male,0,Yes,No,61,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0
Male,0,No,No,29,No,DSL,One year,Yes,Mailed check,24.85,788.05,0
Female,0,No,Yes,25,Yes,DSL,One year,Yes,Credit card (automatic),54.75,1266.35,0
Female,0,Yes,Yes,19,Yes,No,Two year,No,Mailed check,20.15,387.7,0
Male,0,No,No,44,Yes,No,Two year,No,Mailed check,20.05,845.25,0
Female,0,Yes,Yes,70,No,DSL,One year,Yes,Bank transfer (automatic),58.4,4113.15,0
Male,0,Yes,Yes,10,No,DSL,Two year,No,Credit card (automatic),53.7,521,0
Male,0,No,No,66,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),89.4,5976.9,0
Female,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69,506.9,1
Male,0,Yes,Yes,51,Yes,Fiber optic,One year,No,Bank transfer (automatic),84.2,4299.75,0
Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),106.1,7548.6,0
Male,0,No,No,65,Yes,No,Two year,No,Mailed check,25.75,1654.75,0
Female,0,Yes,Yes,1,Yes,No,Month-to-month,No,Mailed check,20.05,20.05,0
Female,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.4,76.4,1
Male,1,Yes,Yes,22,No,DSL,Month-to-month,No,Mailed check,40.05,880.2,1
Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,99.4,7285.7,0
Male,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.3,93.3,1
Male,0,No,No,3,Yes,DSL,Month-to-month,Yes,Electronic check,49.15,169.05,1
Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,No,Credit card (automatic),107.45,7658.3,0
Female,0,Yes,Yes,72,Yes,DSL,Two year,Yes,Credit card (automatic),83.6,5959.3,0
Male,1,Yes,No,54,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,0
Female,0,Yes,No,59,Yes,DSL,One year,Yes,Electronic check,80.1,4693.2,0
Male,0,No,No,54,Yes,DSL,Two year,Yes,Bank transfer (automatic),65.3,3512.9,0
Female,0,Yes,No,60,No,DSL,Two year,No,Credit card (automatic),60.8,3603.45,0
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,74.5,217.45,0
Female,0,Yes,No,69,Yes,Fiber optic,Two year,No,Bank transfer (automatic),99.15,6875.35,0
Female,0,Yes,Yes,1,Yes,No,Month-to-month,No,Electronic check,19.25,19.25,0
Male,0,Yes,Yes,50,No,DSL,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,0
Female,0,Yes,No,60,Yes,Fiber optic,Two year,Yes,Electronic check,97.2,5611.75,0
Male,1,Yes,No,69,Yes,Fiber optic,One year,Yes,Mailed check,110.55,7610.1,0
Female,0,Yes,No,3,Yes,No,Month-to-month,Yes,Mailed check,19.9,45.75,0
Male,0,Yes,Yes,60,Yes,DSL,Two year,No,Bank transfer (automatic),76.95,4543.95,0
Female,0,No,No,13,No,DSL,Two year,No,Mailed check,35.4,450.4,0
Male,0,Yes,Yes,62,Yes,No,Two year,No,Bank transfer (automatic),20.45,1297.35,0
Female,0,No,No,25,No,DSL,One year,No,Electronic check,54.2,1423.15,0
Female,0,No,No,2,Yes,DSL,Month-to-month,Yes,Mailed check,45.25,74.2,0
Male,1,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,1
Female,0,No,No,22,Yes,No,One year,No,Bank transfer (automatic),20.85,450.65,0
Male,0,No,Yes,54,Yes,DSL,One year,Yes,Electronic check,61,3283.05,0
Male,0,No,No,57,Yes,Fiber optic,One year,Yes,Electronic check,86.9,4939.25,0
Female,0,Yes,Yes,15,Yes,No,One year,No,Credit card (automatic),20.35,335.95,0
Male,0,No,No,2,Yes,No,Month-to-month,No,Mailed check,20.35,33.2,1
Female,0,Yes,Yes,21,Yes,DSL,Month-to-month,Yes,Electronic check,44.95,926.25,0
Male,0,Yes,Yes,4,Yes,No,Two year,No,Credit card (automatic),19.55,68.8,0
Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.5,2341.55,0
Male,0,Yes,Yes,39,Yes,Fiber optic,One year,No,Electronic check,100,3835.55,0
Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.7,19.7,1
Female,1,Yes,No,31,No,DSL,One year,Yes,Credit card (automatic),50.4,1580.1,0
Female,0,No,No,5,Yes,Fiber optic,Month-to-month,No,Electronic check,75.55,413.65,1
Female,0,Yes,No,71,Yes,Fiber optic,Two year,No,Electronic check,109.25,7707.7,0
Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,1
Female,1,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95,2497.2,1
Female,0,No,No,32,Yes,No,Month-to-month,No,Bank transfer (automatic),19.9,601.55,0
Female,0,No,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,70.35,139.25,0
Female,0,No,No,60,No,DSL,One year,Yes,Electronic check,44.45,2773.9,0
Female,0,No,No,6,Yes,Fiber optic,Month-to-month,Yes,Mailed check,73.85,401.3,0
Female,0,Yes,Yes,48,Yes,DSL,Two year,Yes,Credit card (automatic),70.1,3238.4,0
Female,0,Yes,No,30,Yes,No,Month-to-month,No,Bank transfer (automatic),19.65,655.85,1
Female,0,Yes,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.85,647.5,0
Female,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,No,Electronic check,91.85,1574.45,1
Female,0,No,No,62,No,DSL,Two year,Yes,Credit card (automatic),43.6,2748.7,0
Male,0,No,No,28,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),91.25,2483.65,0
Female,0,No,No,70,Yes,DSL,Two year,No,Credit card (automatic),89.75,6367.2,0
Male,0,Yes,Yes,47,No,DSL,One year,No,Electronic check,40.3,1794.8,0
Male,0,Yes,Yes,68,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),105.25,7173.15,0
Female,0,Yes,Yes,55,Yes,Fiber optic,One year,No,Mailed check,100.9,5448.6,0
Male,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,0
Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.35,1358.85,1
Female,1,Yes,No,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,1
Female,1,No,No,2,Yes,DSL,Month-to-month,Yes,Credit card (automatic),56.55,118.25,0
Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,0
Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,0
Female,0,Yes,Yes,35,Yes,No,Two year,No,Credit card (automatic),19.7,730.4,0
Male,0,No,Yes,3,Yes,No,Month-to-month,Yes,Mailed check,20.05,75.45,0
Male,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,No,Electronic check,103.7,5071.05,1
Male,0,Yes,No,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.4,4014.6,0
Female,0,Yes,No,61,Yes,Fiber optic,One year,No,Bank transfer (automatic),93.7,5860.7,0
Male,0,No,No,10,Yes,Fiber optic,One year,Yes,Electronic check,98.9,1064.95,0
Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,No,Electronic check,79.4,4238.45,0
Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.9,136.05,0
Male,0,No,Yes,27,Yes,No,Two year,Yes,Credit card (automatic),25.85,788.55,0
Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.95,700.85,1
Female,0,Yes,No,64,Yes,DSL,Two year,Yes,Mailed check,68.3,4378.8,0
Male,0,No,No,70,No,DSL,Two year,No,Bank transfer (automatic),48.4,3442.8,0
Female,0,No,No,45,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,1
Female,0,No,No,24,Yes,No,Two year,No,Credit card (automatic),25.15,553,0
Male,0,Yes,Yes,4,Yes,No,Two year,No,Credit card (automatic),19.5,96.85,0
Male,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,0
Male,0,No,No,66,Yes,No,Two year,No,Bank transfer (automatic),19.35,1240.8,0
Male,0,No,No,1,No,DSL,Month-to-month,Yes,Mailed check,44.65,44.65,1
Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,No,Electronic check,84.05,1095.3,1
Male,0,No,Yes,1,Yes,No,Month-to-month,No,Mailed check,19.55,19.55,0
Male,0,Yes,Yes,38,Yes,DSL,One year,No,Electronic check,74.05,2802.3,0
Female,0,Yes,No,10,Yes,No,One year,No,Mailed check,20.1,184.4,0
Female,0,Yes,No,35,Yes,DSL,Month-to-month,No,Electronic check,56.85,1861.1,0
Female,0,Yes,Yes,58,Yes,No,Two year,No,Credit card (automatic),19.55,1079.65,0
Male,0,Yes,Yes,70,Yes,Fiber optic,One year,Yes,Electronic check,106.15,7475.1,0
Male,0,Yes,Yes,38,Yes,DSL,One year,No,Credit card (automatic),78.95,2862.55,0
Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,0
Female,1,Yes,No,36,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,0
Male,1,No,No,54,Yes,DSL,One year,No,Bank transfer (automatic),65.25,3529.95,0
Female,0,No,No,55,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.1,4144.9,0
Female,0,No,Yes,3,Yes,DSL,Month-to-month,Yes,Mailed check,55.1,154.65,1
Female,0,Yes,Yes,54,Yes,DSL,Two year,Yes,Bank transfer (automatic),59.8,3246.45,0
Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),116.6,8337.45,0
Female,1,No,No,60,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),101.4,6176.6,0
Female,0,No,No,15,Yes,DSL,One year,No,Mailed check,56.15,931.9,0
Male,0,No,No,69,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),106.5,7348.8,1
Male,0,Yes,Yes,43,Yes,No,One year,Yes,Mailed check,19.2,776.25,0
Female,1,No,No,63,Yes,DSL,One year,No,Bank transfer (automatic),83,5243.05,0
Male,1,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Electronic check,70.1,141.65,0
Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,1
Male,0,Yes,Yes,40,Yes,No,Two year,No,Credit card (automatic),25.25,1006.9,0
Female,0,Yes,No,58,No,DSL,One year,Yes,Electronic check,45.35,2540.1,0
Female,1,Yes,No,51,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.5,3807.35,1
Male,0,Yes,No,31,Yes,DSL,One year,Yes,Mailed check,79.3,2484,0
Male,0,Yes,No,32,Yes,Fiber optic,One year,Yes,Electronic check,79.25,2619.15,0
Male,0,No,No,52,Yes,DSL,One year,No,Electronic check,53.75,2790.65,0
Female,0,Yes,Yes,72,Yes,No,Two year,No,Credit card (automatic),24.25,1784.5,0
Female,0,Yes,No,72,No,DSL,Two year,Yes,Electronic check,54.2,3937.45,1
Female,0,No,No,41,Yes,DSL,One year,No,Bank transfer (automatic),50.05,2029.05,0
Male,0,No,No,41,Yes,No,Two year,No,Mailed check,20.15,802.35,0
Male,0,Yes,Yes,67,Yes,DSL,One year,Yes,Credit card (automatic),69.35,4653.25,0
Female,0,Yes,Yes,16,Yes,No,Month-to-month,No,Mailed check,19.35,275.9,0
Female,0,Yes,Yes,58,Yes,No,Two year,No,Credit card (automatic),20.5,1191.4,0
Male,0,No,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,50.5,50.5,1
Female,0,No,No,70,Yes,DSL,Two year,No,Bank transfer (automatic),79.6,5589.45,0
Female,0,Yes,Yes,19,Yes,No,Two year,Yes,Bank transfer (automatic),24.9,467.7,0
Female,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Credit card (automatic),55.35,920.5,0
Female,0,No,No,9,Yes,No,Month-to-month,No,Bank transfer (automatic),19.5,150.35,0
Male,0,No,Yes,31,Yes,DSL,One year,Yes,Mailed check,79.45,2587.7,1
Male,0,No,No,60,Yes,DSL,One year,No,Mailed check,79,4801.1,0
Male,1,Yes,Yes,66,Yes,Fiber optic,One year,Yes,Electronic check,116.25,7862.25,0
Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,0
Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,0
Male,0,Yes,No,59,No,DSL,Month-to-month,Yes,Electronic check,44.3,2666.75,0
Male,0,Yes,Yes,17,No,DSL,One year,No,Credit card (automatic),44.45,792.15,0
Male,0,No,No,44,Yes,Fiber optic,Month-to-month,No,Electronic check,100.55,4398.15,1
Male,0,Yes,No,59,Yes,DSL,One year,Yes,Mailed check,69.1,4096.9,0
Male,0,No,No,18,Yes,Fiber optic,Month-to-month,No,Mailed check,74.15,1387,0
Male,0,No,No,10,Yes,Fiber optic,Month-to-month,No,Electronic check,75.05,786.3,0
Male,0,No,No,35,Yes,No,Two year,No,Bank transfer (automatic),21.45,705.45,0
Male,0,Yes,Yes,8,Yes,DSL,One year,Yes,Mailed check,43.45,345.5,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Electronic check,94.4,94.4,1
Female,0,No,No,6,Yes,No,Two year,No,Mailed check,19.55,124.45,0
Female,0,No,Yes,19,Yes,DSL,Month-to-month,Yes,Mailed check,75.9,1375.6,0
Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Credit card (automatic),55,55,1
Female,0,No,Yes,13,Yes,DSL,Month-to-month,No,Mailed check,53.45,718.1,0
Female,0,Yes,Yes,5,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),69.95,320.4,0
Male,0,No,No,37,Yes,DSL,One year,Yes,Bank transfer (automatic),90.6,3358.65,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.5,69.5,1
Male,0,Yes,No,24,Yes,No,Two year,No,Mailed check,19.75,483.15,0
Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.65,69.65,1
Male,0,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Electronic check,103.05,5364.8,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.3,82.3,1
Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,20.3,20.3,0
Female,0,Yes,No,67,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105.7,6816.95,0
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,No,Electronic check,79.25,267.6,1
Male,0,Yes,Yes,56,Yes,DSL,Two year,Yes,Bank transfer (automatic),59.8,3457.45,0
Female,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,1
Female,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.2,4186.3,1
Male,0,No,No,11,Yes,DSL,Month-to-month,Yes,Electronic check,60.9,688.5,0
Male,0,Yes,Yes,15,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,0
Male,0,Yes,No,72,No,DSL,Two year,Yes,Electronic check,64.7,4746.05,0
Female,0,No,No,29,No,DSL,Month-to-month,Yes,Credit card (automatic),25.1,712.85,1
Female,0,Yes,Yes,18,Yes,No,Two year,No,Mailed check,25.1,428.45,0
Female,0,No,No,15,No,DSL,One year,No,Mailed check,45.9,693.45,0
Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,No,Electronic check,95.2,930.4,1
Male,0,No,Yes,49,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),100.6,5069.65,1
Female,1,No,No,18,Yes,No,One year,No,Bank transfer (automatic),20.35,369.6,0
Male,1,Yes,No,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.8,2998,0
Female,1,No,No,53,Yes,Fiber optic,One year,Yes,Mailed check,96.75,5206.55,0
Male,0,No,No,35,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),102.35,3626.1,1
Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.85,152.45,1
Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76,1130.85,1
Female,0,Yes,Yes,62,Yes,DSL,One year,No,Credit card (automatic),54.75,3425.35,0
Female,1,No,No,42,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,1
Female,0,No,No,9,Yes,DSL,Month-to-month,Yes,Electronic check,74.65,703.55,1
Male,0,No,No,24,Yes,DSL,Month-to-month,Yes,Electronic check,51.15,1275.7,0
Male,1,Yes,No,68,No,DSL,Two year,Yes,Electronic check,41.95,2965.75,0
Male,0,Yes,No,21,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.1,2249.95,1
Female,1,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,1
Female,0,Yes,Yes,61,No,DSL,Two year,Yes,Bank transfer (automatic),61.45,3751.15,0
Female,0,Yes,Yes,6,Yes,No,One year,No,Credit card (automatic),19,105.5,0
Male,0,No,No,16,Yes,No,Month-to-month,No,Bank transfer (automatic),20.25,327.45,1
Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,73.8,704.3,0
Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,1
Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.2,6375.2,0
Male,0,Yes,Yes,8,Yes,No,Two year,No,Mailed check,19.7,130.25,0
Female,0,No,No,34,Yes,DSL,One year,No,Mailed check,55,1885.15,0
Female,0,Yes,Yes,45,No,DSL,One year,No,Bank transfer (automatic),51,2264.5,0
Female,0,No,No,22,Yes,DSL,Month-to-month,Yes,Mailed check,59.05,1253.5,0
Female,0,No,Yes,10,Yes,DSL,One year,No,Credit card (automatic),73.55,693.3,0
Male,0,No,No,72,Yes,DSL,Two year,No,Credit card (automatic),84.3,5997.1,0
Female,0,Yes,Yes,49,Yes,DSL,One year,No,Credit card (automatic),78,3824.2,0
Female,0,No,No,71,Yes,Fiber optic,Two year,Yes,Credit card (automatic),106.75,7283.25,0
Female,0,No,No,22,Yes,No,One year,Yes,Mailed check,19.25,412.55,0
Female,0,Yes,Yes,50,Yes,No,Two year,No,Credit card (automatic),20.55,1070.25,0
Female,0,Yes,Yes,45,Yes,No,Two year,Yes,Credit card (automatic),24.65,1171.3,0
Female,0,Yes,No,68,Yes,No,Two year,No,Credit card (automatic),25.8,1911.5,0
Male,0,Yes,No,55,No,DSL,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,1
Male,0,No,No,14,Yes,No,Month-to-month,Yes,Electronic check,20.05,299.3,0
Male,0,No,No,64,Yes,DSL,One year,No,Electronic check,81.25,5567.55,0
Female,0,No,No,7,Yes,DSL,Month-to-month,Yes,Credit card (automatic),70.75,450.8,1
Female,0,Yes,No,13,Yes,Fiber optic,Month-to-month,No,Electronic check,94.1,1215.6,1
Male,1,Yes,No,72,Yes,Fiber optic,Two year,No,Credit card (automatic),109.7,7898.45,0
Male,0,Yes,No,14,Yes,DSL,Month-to-month,Yes,Credit card (automatic),66.6,979.5,0
Male,0,Yes,Yes,2,Yes,DSL,Month-to-month,Yes,Electronic check,44.5,90.05,0
Male,0,No,No,22,Yes,DSL,One year,Yes,Credit card (automatic),55.15,1193.05,1
Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.1,398.55,0
Male,0,Yes,Yes,29,Yes,DSL,One year,No,Bank transfer (automatic),69.05,1958.45,0
Male,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,69.9,69.9,1
Male,0,Yes,Yes,71,Yes,No,Two year,No,Credit card (automatic),19.7,1301.1,0
Male,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Electronic check,50.1,484.05,0
Male,0,No,No,43,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.4,4528,1
Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,0
Female,0,Yes,Yes,46,Yes,No,Two year,No,Credit card (automatic),19.4,958.15,0
Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.45,76.45,1
Male,1,Yes,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.75,573.75,1
Female,0,Yes,No,59,Yes,No,One year,No,Mailed check,20.35,1267,0
Female,0,No,No,7,Yes,Fiber optic,One year,Yes,Mailed check,94.05,633.45,0
Female,1,Yes,No,72,Yes,DSL,Two year,Yes,Credit card (automatic),84.1,6129.65,0
Female,0,Yes,No,34,Yes,DSL,Month-to-month,No,Electronic check,62.65,2274.9,1
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.5,74.5,1
Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,1
Male,0,Yes,No,24,Yes,No,One year,No,Mailed check,20.1,533.9,0
Male,0,Yes,Yes,28,No,DSL,One year,No,Mailed check,50.8,1386.8,0
Male,0,No,No,25,Yes,DSL,Month-to-month,Yes,Mailed check,79,1902,0
